index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
12913,THA,CROPYIELD,MAIZE,THND_HA,A,2000,1215.00003,
12914,THA,CROPYIELD,MAIZE,THND_HA,A,2001,1196.000006,
12915,THA,CROPYIELD,MAIZE,THND_HA,A,2002,1133.999977,
12916,THA,CROPYIELD,MAIZE,THND_HA,A,2003,1084.000007,
12917,THA,CROPYIELD,MAIZE,THND_HA,A,2004,1089.000024,
12918,THA,CROPYIELD,MAIZE,THND_HA,A,2005,1030.000016,
12919,THA,CROPYIELD,MAIZE,THND_HA,A,2006,938.9999945,
12920,THA,CROPYIELD,MAIZE,THND_HA,A,2007,990.000003,
12921,THA,CROPYIELD,MAIZE,THND_HA,A,2008,1043.000037,
12922,THA,CROPYIELD,MAIZE,THND_HA,A,2009,1104.99994,
12923,THA,CROPYIELD,MAIZE,THND_HA,A,2010,1197.000069,
12924,THA,CROPYIELD,MAIZE,THND_HA,A,2011,1186.000036,
12925,THA,CROPYIELD,MAIZE,THND_HA,A,2012,1184.240014,
12926,THA,CROPYIELD,MAIZE,THND_HA,A,2013,1204.640054,
12927,THA,CROPYIELD,MAIZE,THND_HA,A,2014,1206.629975,
12928,THA,CROPYIELD,MAIZE,THND_HA,A,2015,1198.999989,
12929,THA,CROPYIELD,MAIZE,THND_HA,A,2016,1200.075402,
12930,THA,CROPYIELD,MAIZE,THND_HA,A,2017,1187.937514,
12931,THA,CROPYIELD,MAIZE,THND_HA,A,2018,1182.05951,
12932,THA,CROPYIELD,MAIZE,THND_HA,A,2019,1179.253158,
12933,THA,CROPYIELD,MAIZE,THND_HA,A,2020,1178.967095,
12934,THA,CROPYIELD,MAIZE,THND_HA,A,2021,1179.875927,
12935,THA,CROPYIELD,MAIZE,THND_HA,A,2022,1181.75209,
12936,THA,CROPYIELD,MAIZE,THND_HA,A,2023,1183.45607,
12937,THA,CROPYIELD,MAIZE,THND_HA,A,2024,1184.236166,
12938,THA,CROPYIELD,MAIZE,THND_HA,A,2025,1185.170259,
12939,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1990,14635.0,
12940,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1991,14251.5,
12941,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1992,16929.342,
12942,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1993,18125.263,
12943,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1994,18235.826,
12944,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1995,18352.856,
12945,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1996,18025.952,
12946,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1997,17656.258,
12947,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1998,18454.71,
12948,MEX,CROPYIELD,MAIZE,THND_TONNE,A,1999,17706.4,
12949,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2000,17556.9,
12950,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2001,20134.3121,
12951,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2002,19297.75479,
12952,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2003,20701.41985,
12953,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2004,21685.83334,
12954,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2005,19338.71289,
12955,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2006,21893.20925,
12956,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2007,23512.75185,
12957,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2008,24410.27853,
12958,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2009,20142.81576,
12959,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2010,23301.87898,
12960,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2011,17635.4173,
12961,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2012,22069.25442,
12962,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2013,22663.95335,
12963,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2014,23273.25654,
12964,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2015,26672.0,
12965,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2016,24172.9546,
12966,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2017,24793.41771,
12967,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2018,24638.50913,
12968,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2019,24798.28063,
12969,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2020,25101.43586,
12970,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2021,25436.34941,
12971,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2022,25713.48969,
12972,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2023,25958.46015,
12973,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2024,26147.20081,
12974,MEX,CROPYIELD,MAIZE,THND_TONNE,A,2025,26406.81952,
12975,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1990,420.0,
12976,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1991,401.0,
12977,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1992,450.0,
12978,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1993,439.0,
12979,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1994,462.0,
12980,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1995,816.0,
12981,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1996,654.0,
12982,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1997,1056.0,
12983,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1998,874.0,
12984,PRY,CROPYIELD,MAIZE,THND_TONNE,A,1999,817.0,
12985,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2000,647.0,
12986,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2001,947.0,
12987,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2002,867.0,
12988,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2003,932.0,
12989,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2004,1120.0,
12990,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2005,830.0,
12991,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2006,1100.0,
12992,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2007,1250.0,
12993,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2008,1425.0,
12994,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2009,1858.0,
12995,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2010,3109.0,
12996,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2011,3346.0,
12997,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2012,3500.0,
12998,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2013,3935.6,
12999,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2014,3218.8,
13000,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2015,5070.0,
13001,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2016,4599.847247,
13002,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2017,4797.03805,
13003,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2018,4837.487135,
13004,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2019,4902.740175,
13005,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2020,4980.738419,
13006,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2021,5063.651629,
13007,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2022,5148.097499,
13008,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2023,5240.951463,
13009,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2024,5329.236031,
13010,PRY,CROPYIELD,MAIZE,THND_TONNE,A,2025,5412.258269,
13011,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1990,0.0009,
13012,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1991,0.0009,
13013,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1992,0.0009,
13014,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1993,0.0009,
13015,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1994,0.0009,
13016,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1995,0.0009,
13017,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1996,0.0009,
13018,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1997,0.0009,
13019,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1998,0.0009,
13020,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,1999,0.0009,
13021,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2000,0.0009,
13022,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2001,0.0009,
13023,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2002,0.0009,
13024,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2003,5.0,
13025,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2004,5.0,
13026,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2005,37.0,
13027,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2006,61.0,
13028,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2007,58.0,
13029,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2008,59.0,
13030,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2009,70.0,
13031,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2010,70.0,
13032,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2011,70.0,
13033,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2012,75.0,
13034,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2013,75.0,
13035,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2014,75.0,
13036,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2015,75.0,
13037,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2016,75.29259818,
13038,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2017,75.39159804,
13039,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2018,76.10954917,
13040,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2019,76.60997206,
13041,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2020,77.01584128,
13042,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2021,77.51821595,
13043,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2022,78.12951495,
13044,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2023,78.44774223,
13045,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2024,78.52096226,
13046,BGD,CROPYIELD,SOYBEAN,THND_TONNE,A,2025,78.93493188,
13047,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1990,0.006,
13048,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1991,0.003,
13049,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1992,0.003,
13050,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1993,0.003,
13051,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1994,0.003,
13052,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1995,0.003,
13053,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1996,0.003,
13054,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1997,0.003,
13055,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1998,0.003,
13056,MYS,CROPYIELD,SOYBEAN,THND_HA,A,1999,0.003,
13057,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2000,0.003,
13058,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2001,0.003,
13059,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2002,0.003,
13060,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2003,0.003,
13061,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2004,0.003,
13062,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2005,0.003,
13063,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2006,0.003,
13064,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2007,0.003,
13065,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2008,0.003,
13066,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2009,0.003,
13067,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2010,0.003,
13068,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2011,0.003,
13069,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2012,0.003,
13070,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2013,0.003,
13071,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2014,0.003,
13072,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2015,0.003,
13073,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2016,0.002992159,
13074,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2017,0.00297253,
13075,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2018,0.002971358,
13076,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2019,0.002967552,
13077,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2020,0.002966468,
13078,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2021,0.002967512,
13079,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2022,0.002972946,
13080,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2023,0.00297065,
13081,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2024,0.002961909,
13082,MYS,CROPYIELD,SOYBEAN,THND_HA,A,2025,0.002958429,
13083,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1990,0.807,
13084,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1991,0.73,
13085,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1992,0.7,
13086,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1993,0.5,
13087,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1994,0.42,
13088,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1995,0.3,
13089,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1996,0.25,
13090,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1997,0.27,
13091,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1998,0.23,
13092,JPN,CROPYIELD,MAIZE,THND_TONNE,A,1999,0.18,
13093,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2000,0.188,
13094,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2001,0.17,
13095,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2002,0.16,
13096,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2003,0.142,
13097,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2004,0.15,
13098,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2005,0.156,
13099,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2006,0.147,
13100,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2007,0.155,
13101,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2008,0.16,
13102,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2009,0.165,
13103,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2010,0.163,
13104,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2011,0.165,
13105,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2012,0.17,
13106,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2013,0.18,
13107,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2014,0.165392866,
13108,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2015,0.165765321,
13109,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2016,0.166131116,
13110,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2017,0.167092071,
13111,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2018,0.166886175,
13112,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2019,0.166766331,
13113,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2020,0.1666551,
13114,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2021,0.166798086,
13115,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2022,0.166635396,
13116,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2023,0.166817258,
13117,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2024,0.166965947,
13118,JPN,CROPYIELD,MAIZE,THND_TONNE,A,2025,0.167328108,
13119,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1990,141036.39,
13120,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1991,147926.277,
13121,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1992,140842.633,
13122,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1993,157230.625,
13123,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1994,159769.9,
13124,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1995,160528.7,
13125,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1996,184915.7,
13126,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1997,160884.044,
13127,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1998,181825.753,
13128,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,1999,180901.079,
13129,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2000,163325.2,
13130,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2001,177831.675,
13131,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2002,180041.532,
13132,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2003,190968.623,
13133,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2004,199313.558,
13134,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2005,203936.212,
13135,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2006,219779.685,
13136,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2007,234472.617,
13137,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2008,264394.408,
13138,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2009,248309.422,
13139,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2010,270860.263,
13140,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2011,288085.227,
13141,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2012,319919.21,
13142,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2013,347408.487,
13143,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2014,343615.043,
13144,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2015,348190.8,
13145,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2016,341743.3412,
13146,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2017,356925.7199,
13147,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2018,359205.0111,
13148,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2019,364495.7686,
13149,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2020,370806.7692,
13150,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2021,377131.5838,
13151,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2022,382230.8861,
13152,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2023,387306.6079,
13153,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2024,393101.593,
13154,BRICS,CROPYIELD,MAIZE,THND_TONNE,A,2025,397366.3726,
13155,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,1.0,
13156,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,1.0,
13157,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,1.0,
13158,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,1.0,
13159,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,1.0,
13160,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,1.0,
13161,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,1.0,
13162,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,1.0,
13163,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,1.0,
13164,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,1.0,
13165,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,1.0,
13166,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,1.0,
13167,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,1.0,
13168,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,1.0,
13169,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,1.0,
13170,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,1.0,
13171,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,1.0,
13172,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,1.0,
13173,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,1.0,
13174,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,1.0,
13175,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,1.0,
13176,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,1.0,
13177,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,1.0,
13178,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,1.0,
13179,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,1.0,
13180,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,1.0,
13181,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,1.0296268,
13182,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,1.039050704,
13183,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,1.057631814,
13184,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,1.073168206,
13185,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,1.089322104,
13186,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,1.105889476,
13187,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,1.124542518,
13188,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,1.141520027,
13189,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,1.156538447,
13190,GHA,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,1.174611766,
13191,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,0.584643333,
13192,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,0.559832049,
13193,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,0.539538703,
13194,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,0.50038737,
13195,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,0.531620924,
13196,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,0.535506166,
13197,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,0.566667698,
13198,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,0.566245664,
13199,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,0.522201814,
13200,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,0.587457976,
13201,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,0.564181497,
13202,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,0.574742804,
13203,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,0.578590755,
13204,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,0.618421163,
13205,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,0.617153455,
13206,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,0.626192744,
13207,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,0.601159914,
13208,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,0.589871459,
13209,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,0.600347603,
13210,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,0.616447191,
13211,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,0.634619507,
13212,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,0.648739102,
13213,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,0.679594178,
13214,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,0.687660349,
13215,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,0.6927563,
13216,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,0.696156506,
13217,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,0.710995074,
13218,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,0.719940332,
13219,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,0.732246606,
13220,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,0.741896326,
13221,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,0.754422713,
13222,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,0.765332815,
13223,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,0.777983691,
13224,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,0.789137258,
13225,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,0.801087294,
13226,SSA,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,0.812903436,
13227,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,0.787272713,
13228,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,0.791295759,
13229,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,0.822199358,
13230,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,0.880099903,
13231,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,0.943181818,
13232,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,1.036333622,
13233,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,1.03173164,
13234,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,0.873261247,
13235,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,1.13632835,
13236,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,1.1861402,
13237,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,1.064148252,
13238,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,1.115116991,
13239,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,1.54566377,
13240,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,1.542593978,
13241,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,1.542593978,
13242,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,2.248656893,
13243,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,1.980046001,
13244,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,2.110514149,
13245,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,2.05679197,
13246,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,1.650038334,
13247,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,2.294704474,
13248,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,2.049117373,
13249,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,1.335379861,
13250,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,1.28933228,
13251,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,1.212586311,
13252,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,1.281657683,
13253,VNM,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,1.280261124,
